"product_id","product_name","category","brand","unit_price","unit_cost","launch_date","is_active","wymaga_weryfikacji"
759,Smutny Dom Pro,Dom i wnętrza,Vesto,532.33,259.76,2025-11-06,true,false
764,Wy Dom Pro,Dom i wnętrza,Tessera,224.05,103.12,2026-07-15,true,false
768,W Dom Pro,Dom i wnętrza,Aurea,850.09,477.00,2024-11-03,true,false
775,Planeta Dom Classic,Dom i wnętrza,Domora,200.21,116.44,2026-05-29,true,false
785,Biskup Dom Pro,Dom i wnętrza,Tessera,672.18,355.92,2026-02-07,false,false
789,Prawny Dom Pro,Dom i wnętrza,MaxFit,380.81,185.31,2024-11-11,true,false
791,Dziwny Dom Premium,Dom i wnętrza,GripPro,88.20,44.29,2025-03-30,true,false
796,Szef Dom Basic,Dom i wnętrza,MaxFit,379.06,172.82,2026-05-17,true,false
798,Papier Dom Premium,Dom i wnętrza,Tessera,880.63,432.15,2025-11-25,true,false
800,Babka Dom Classic,Dom i wnętrza,Tessera,464.70,243.25,2025-07-30,false,false
813,Student Dom Pro,Dom i wnętrza,Tessera,354.78,175.76,2025-05-25,true,false
819,Szczęśliwy Dom Eco,Dom i wnętrza,Klarra,67.11,35.47,2025-09-22,true,false
822,Komputerowy Dom Pro,Dom i wnętrza,MaxFit,695.85,278.93,2025-06-22,true,false
831,Dolina Dom Basic,Dom i wnętrza,Domora,258.88,101.80,2024-09-06,true,false
846,Kontakt Dom Eco,Dom i wnętrza,Domora,344.60,173.55,2025-01-13,true,false
847,Milion Dom Premium,Dom i wnętrza,UrbanLine,196.16,102.73,2026-02-10,true,false
848,Brzuch Dom Classic,Dom i wnętrza,Klarra,530.43,228.30,2024-11-30,true,false
852,Uciec Dom Basic,Dom i wnętrza,Lumia,643.55,239.08,2024-10-07,false,false
868,Stawiać Dom Eco,Dom i wnętrza,Domora,607.61,339.14,2024-12-16,true,false
871,Panna Dom Classic,Dom i wnętrza,Nordly,834.49,453.97,2024-12-24,true,false
875,Bułgarski Dom Premium,Dom i wnętrza,Nortex,128.57,57.46,2026-06-04,true,false
884,Dziedzina Dom Pro,Dom i wnętrza,Lumia,855.70,416.50,2025-10-02,true,false
1123,Przyjść Dom Eco,Dom i wnętrza,GripPro,425.57,191.50,2025-08-31,true,false
1127,Bank Dom Classic,Dom i wnętrza,Primo Style,689.74,342.71,2025-06-24,true,false
1133,Płaszcz Dom Classic,Dom i wnętrza,Klarra,68.91,34.73,2025-06-15,true,false
1141,Cztery Dom Classic,Dom i wnętrza,Nortex,837.07,381.03,2024-09-14,true,false
1142,Produkt Dom Premium,Dom i wnętrza,Bellure,747.67,365.14,2025-09-17,true,false
1148,Chiński Dom Classic,Dom i wnętrza,Vesto,271.13,145.69,2026-07-02,true,false
1149,Kierowca Dom Pro,Dom i wnętrza,Nordly,33.99,19.35,2025-11-30,true,false
1158,Siedemdziesiąt Dom Pro,Dom i wnętrza,Nordly,683.88,324.12,2025-10-14,true,false
1171,Po Dom Pro,Dom i wnętrza,Nordly,599.24,290.53,2025-04-25,true,false
1191,Wieś Dom Pro,Dom i wnętrza,GripPro,489.59,243.88,2025-06-14,true,false
1192,Wybitny Dom Basic,Dom i wnętrza,UrbanLine,165.91,76.99,2025-11-19,true,false
1194,Instytucja Dom Classic,Dom i wnętrza,Nortex,390.04,208.65,2024-11-19,true,false
1198,Wrażenie Dom Premium,Dom i wnętrza,Vantex,351.40,186.22,2025-02-24,false,false
1201,Warzywo Dom Premium,Dom i wnętrza,Vesto,370.46,175.45,2026-04-27,true,false
1211,Wymagać Dom Pro,Dom i wnętrza,Aurea,401.96,221.58,2025-02-05,true,false
1213,Butelka Dom Classic,Dom i wnętrza,Lumia,474.32,259.50,2025-04-05,true,false
1221,Strefa Dom Eco,Dom i wnętrza,Bellure,569.29,256.15,2025-10-02,false,false
1234,Płacić Dom Pro,Dom i wnętrza,Domora,262.28,137.40,2026-05-14,true,false
1249,Śmierć Dom Classic,Dom i wnętrza,Klarra,612.66,328.48,2026-04-21,true,false
1252,Rządzić Dom Pro,Dom i wnętrza,MaxFit,95.99,40.32,2026-08-06,true,false
1261,Produkować Dom Pro,Dom i wnętrza,UrbanLine,135.08,63.26,2025-12-20,true,false
1262,Dialekt Dom Pro,Dom i wnętrza,Bellure,544.37,306.28,2025-11-15,true,false
1265,Miasto Dom Premium,Dom i wnętrza,Vantex,630.12,342.35,2026-02-22,true,false
1277,Wreszcie Dom Basic,Dom i wnętrza,Bellure,826.69,351.56,2025-12-26,true,false
1282,Wewnętrzny Dom Basic,Dom i wnętrza,Primo Style,543.69,228.55,2024-09-27,true,false
1284,Dobrze Dom Pro,Dom i wnętrza,UrbanLine,324.55,133.98,2024-11-18,true,false
1285,Autor Dom Premium,Dom i wnętrza,Kidzo,107.52,48.04,2025-05-03,true,false
1291,Wieczorem Dom Eco,Dom i wnętrza,Nortex,555.64,223.80,2024-11-19,true,false
1304,Urzędnik Dom Premium,Dom i wnętrza,Primo Style,100.19,45.59,2024-10-19,true,false
1311,Istota Dom Classic,Dom i wnętrza,Lumia,432.44,234.34,2025-10-04,true,false
761,Podobny Dom Premium,Dom i wnętrza,Nortex,893.62,465.07,2025-10-13,true,false
13,Gęś Dom Basic,Dom i wnętrza,Primo Style,297.44,206.57,2024-12-08,true,false
24,Osiągnąć Dom Basic,Dom i wnętrza,Kidzo,296.80,171.25,2025-04-22,true,false
25,Ale Dom Pro,Dom i wnętrza,Vesto,662.68,370.06,2025-07-11,false,false
34,Ssak Dom Eco,Dom i wnętrza,Vantex,727.41,422.68,2024-12-05,true,false
36,Naturalny Dom Classic,Dom i wnętrza,Vesto,302.94,155.19,2024-11-28,true,false
41,Pomóc Dom Classic,Dom i wnętrza,Domora,478.42,207.63,2026-07-12,true,false
42,Sześć Dom Eco,Dom i wnętrza,UrbanLine,866.18,518.22,2025-02-22,true,false
58,Grzyb Dom Pro,Dom i wnętrza,Bellure,811.97,394.28,2025-11-14,false,false
60,Spać Dom Pro,Dom i wnętrza,MaxFit,800.31,351.58,2026-02-14,true,false
61,Smutek Dom Eco,Dom i wnętrza,Tessera,586.14,302.35,2024-09-13,true,false
70,Dużo Dom Premium,Dom i wnętrza,Lumia,719.67,347.76,2025-09-25,true,false
73,Mgła Dom Premium,Dom i wnętrza,GripPro,589.14,289.45,2026-07-11,true,false
74,Rzadko Dom Eco,Dom i wnętrza,UrbanLine,867.20,478.54,2026-04-28,true,false
77,Wreszcie Dom Premium,Dom i wnętrza,Ecolen,843.20,458.79,2024-11-27,true,false
89,Włosy Dom Eco,Dom i wnętrza,Lumia,743.95,325.46,2025-09-20,true,false
90,Ubranie Dom Eco,Dom i wnętrza,Lumia,697.97,332.63,2024-12-11,true,false
92,Powiedzieć Dom Pro,Dom i wnętrza,Vantex,659.60,414.91,2026-08-06,true,false
95,Bić Dom Pro,Dom i wnętrza,Tessera,1054.30,21.03,2024-12-22,true,false
96,Fałszywy Dom Eco,Dom i wnętrza,Nortex,161.73,99.67,2025-02-12,true,false
102,Zachowanie Dom Basic,Dom i wnętrza,Vantex,454.67,286.92,2025-07-04,true,false
103,Brudny Dom Classic,Dom i wnętrza,Primo Style,176.38,63.56,2025-11-05,true,false
1317,Daleko Dom Eco,Dom i wnętrza,Kidzo,244.27,125.86,2026-07-16,true,false
1321,Plama Dom Pro,Dom i wnętrza,Tessera,335.03,145.76,2026-05-21,true,false
1333,Starożytny Dom Basic,Dom i wnętrza,Tessera,150.39,72.86,2025-11-12,true,false
1340,Działalność Dom Premium,Dom i wnętrza,Vantex,379.34,168.07,2025-09-18,true,false
1360,Tańczyć Dom Pro,Dom i wnętrza,Tessera,526.56,263.63,2025-10-02,true,false
1362,Sport Dom Eco,Dom i wnętrza,Kidzo,110.66,55.86,2024-10-18,true,false
1363,Otrzymywać Dom Pro,Dom i wnętrza,MaxFit,186.93,120.99,2024-10-19,true,false
1371,Posiadać Dom Eco,Dom i wnętrza,MaxFit,318.11,161.51,2026-01-27,true,false
1384,Z krwi i kości Dom Classic,Dom i wnętrza,Vantex,895.96,517.22,2024-11-06,true,false
1387,Zamieszkiwać Dom Eco,Dom i wnętrza,Tessera,817.75,487.19,2025-08-12,true,false
1392,Stacja Dom Basic,Dom i wnętrza,Primo Style,253.26,115.57,2025-12-26,true,false
1404,Dusza Dom Basic,Dom i wnętrza,Tessera,680.38,358.84,2026-06-23,true,false
1407,Skład Dom Premium,Dom i wnętrza,Ecolen,510.19,199.53,2025-11-02,true,false
1414,Przestępstwo Dom Classic,Dom i wnętrza,Kidzo,604.49,344.53,2025-12-16,true,false
1428,Żołnierz Dom Premium,Dom i wnętrza,Aurea,198.60,79.59,2026-03-21,true,false
1430,Kanał Dom Eco,Dom i wnętrza,Vantex,764.51,345.18,2024-12-07,true,false
1431,Znosić Dom Premium,Dom i wnętrza,Primo Style,860.80,339.52,2024-10-21,true,false
1433,Pan Dom Premium,Dom i wnętrza,Lumia,242.22,137.90,2026-05-09,true,false
1445,Określać Dom Premium,Dom i wnętrza,Nortex,440.57,209.47,2024-12-04,true,false
1446,Śpiewać Dom Pro,Dom i wnętrza,GripPro,756.05,433.59,2025-10-13,true,false
1450,W. Dom Premium,Dom i wnętrza,Klarra,611.47,319.21,2025-12-07,true,false
1454,Kontrola Dom Eco,Dom i wnętrza,Nortex,4924.63,134.16,2025-02-11,true,false
1460,Posiłek Dom Classic,Dom i wnętrza,Primo Style,145.94,83.67,2026-08-06,true,false
1477,Zamykać Dom Eco,Dom i wnętrza,Bellure,615.46,356.78,2026-05-13,false,false
1479,Ciągle Dom Classic,Dom i wnętrza,Nortex,427.68,213.54,2026-08-06,false,false
1482,Sam Dom Basic,Dom i wnętrza,MaxFit,31.10,14.33,2025-05-07,false,false
1483,– Dom Classic,Dom i wnętrza,Klarra,230.18,106.62,2026-04-15,true,false
1487,Natychmiast Dom Basic,Dom i wnętrza,Kidzo,790.54,394.39,2025-04-03,true,false
1495,Sztuczny Dom Basic,Dom i wnętrza,Nortex,172.54,105.23,2026-06-25,true,false
1504,Polska Dom Eco,Dom i wnętrza,Vesto,860.24,424.42,2026-07-12,true,false
1515,Widoczny Dom Classic,Dom i wnętrza,Tessera,550.23,237.17,2026-04-27,true,false
1516,Umrzeć Dom Classic,Dom i wnętrza,Tessera,203.37,121.69,2025-07-26,true,false
1517,Wieś Dom Basic,Dom i wnętrza,Vantex,725.02,345.87,2025-12-09,true,false
1015,Pół Dom Pro,Dom i wnętrza,Nortex,432.55,210.69,2026-03-26,true,false
1519,Turecki Dom Premium,Dom i wnętrza,Domora,301.27,153.65,2025-01-22,true,false
1535,Zmieniać Dom Eco,Dom i wnętrza,UrbanLine,691.14,319.39,2025-06-25,true,false
1544,Czyjś Dom Basic,Dom i wnętrza,Kidzo,870.40,536.63,2025-12-16,true,false
1547,Modlitwa Dom Classic,Dom i wnętrza,Vantex,245.40,104.91,2024-12-12,true,false
1548,Farba Dom Premium,Dom i wnętrza,GripPro,25.82,12.65,2024-10-05,false,false
1549,Powolny Dom Eco,Dom i wnętrza,Aurea,879.15,485.90,2026-04-02,true,false
1554,Mistrz Dom Pro,Dom i wnętrza,Lumia,129.34,66.45,2025-04-05,true,false
1561,Typowy Dom Pro,Dom i wnętrza,GripPro,61.27,33.34,2026-04-27,true,false
1566,Krzyż Dom Classic,Dom i wnętrza,Primo Style,518.30,233.58,2025-11-26,true,false
1570,Odległość Dom Basic,Dom i wnętrza,UrbanLine,569.83,300.05,2025-11-02,true,false
1578,Wydarzenie Dom Eco,Dom i wnętrza,Bellure,829.55,383.06,2024-09-12,true,false
1579,Poziom Dom Eco,Dom i wnętrza,UrbanLine,508.16,250.31,2024-11-08,true,false
1586,Kość Dom Classic,Dom i wnętrza,MaxFit,393.58,190.93,2024-10-30,true,false
1591,Nazwisko Dom Basic,Dom i wnętrza,Nordly,550.09,234.07,2025-11-18,true,false
1595,Przerwa Dom Eco,Dom i wnętrza,Lumia,822.79,464.78,2025-02-06,true,false
1596,Nagle Dom Classic,Dom i wnętrza,Lumia,325.02,212.66,2026-04-26,true,false
1600,Szanowny Dom Eco,Dom i wnętrza,MaxFit,528.13,244.10,2024-11-14,false,false
1604,Odpowiadać Dom Pro,Dom i wnętrza,Nordly,819.31,365.64,2026-02-23,true,false
1607,Burza Dom Premium,Dom i wnętrza,Tessera,563.93,278.29,2025-07-05,false,false
1631,Walczyć Dom Basic,Dom i wnętrza,Klarra,466.05,223.83,2025-05-30,true,false
1641,Urodzić Dom Pro,Dom i wnętrza,MaxFit,279.23,162.02,2025-03-21,true,false
1655,Karta Dom Pro,Dom i wnętrza,Bellure,469.83,177.63,2026-07-11,true,false
1657,Powszechny Dom Pro,Dom i wnętrza,Domora,271.95,123.11,2026-08-02,true,false
1660,Silnik Dom Eco,Dom i wnętrza,Kidzo,251.18,104.96,2025-03-07,true,false
1664,Gniazdo Dom Eco,Dom i wnętrza,Klarra,418.25,209.85,2025-12-15,true,false
1668,Łuk Dom Classic,Dom i wnętrza,Vantex,500.27,248.71,2025-12-09,true,false
1674,Wyrób Dom Premium,Dom i wnętrza,UrbanLine,252.98,113.72,2024-09-10,true,false
1677,Ciecz Dom Pro,Dom i wnętrza,Ecolen,146.88,84.31,2025-11-17,true,false
1678,Kosz Dom Premium,Dom i wnętrza,Vesto,652.54,335.35,2025-05-01,true,false
1682,Tekst Dom Pro,Dom i wnętrza,Vesto,869.83,359.03,2025-07-19,true,false
1691,Publiczny Dom Classic,Dom i wnętrza,GripPro,546.03,241.51,2026-04-21,true,false
1704,Żołnierz Dom Premium,Dom i wnętrza,Nordly,694.70,302.80,2025-03-09,true,false
1725,Anioł Dom Pro,Dom i wnętrza,Tessera,783.63,415.16,2024-10-10,true,false
1729,Transport Dom Premium,Dom i wnętrza,Nortex,754.77,344.45,2026-01-29,true,false
1733,Szczególnie Dom Classic,Dom i wnętrza,Nortex,755.99,448.40,2024-11-13,true,false
1734,Rezultat Dom Premium,Dom i wnętrza,Nordly,593.26,351.49,2026-08-06,true,false
1735,Pięćdziesiąt Dom Classic,Dom i wnętrza,Aurea,821.93,379.81,2025-04-26,true,false
1737,Gość Dom Premium,Dom i wnętrza,GripPro,426.47,210.12,2025-07-25,false,false
1738,Tradycja Dom Premium,Dom i wnętrza,Bellure,836.56,381.11,2025-11-25,true,false
1742,Ludzki Dom Basic,Dom i wnętrza,Lumia,259.36,152.65,2025-03-14,true,false
1744,Poeta Dom Classic,Dom i wnętrza,Kidzo,785.11,398.53,2026-05-08,true,false
1745,Obywatel Dom Premium,Dom i wnętrza,GripPro,417.46,185.27,2025-12-29,true,false
1747,Chronić Dom Classic,Dom i wnętrza,Kidzo,393.22,205.17,2024-12-17,true,false
1751,W celu Dom Premium,Dom i wnętrza,Lumia,686.31,281.96,2024-12-24,true,false
1839,Pomidor Dom Classic,Dom i wnętrza,Vesto,645.91,348.21,2024-11-06,true,false
1843,Urodzić Dom Basic,Dom i wnętrza,Tessera,239.53,135.38,2025-12-27,false,false
1853,Poczta Dom Eco,Dom i wnętrza,UrbanLine,294.99,174.04,2026-03-10,true,false
1858,Bajka Dom Basic,Dom i wnętrza,Primo Style,728.67,392.27,2026-04-11,true,false
1862,Zdolność Dom Basic,Dom i wnętrza,Nortex,607.04,291.90,2026-03-11,true,false
1865,Moc Dom Classic,Dom i wnętrza,Klarra,464.81,229.54,2024-11-18,true,false
1867,Spać Dom Eco,Dom i wnętrza,MaxFit,787.47,333.98,2026-07-05,true,false
1869,One Dom Pro,Dom i wnętrza,Ecolen,572.85,317.23,2026-03-12,true,false
1875,List Dom Basic,Dom i wnętrza,Vesto,569.62,332.03,2025-01-08,true,false
1878,Użytkownik Dom Classic,Dom i wnętrza,Aurea,398.67,227.89,2024-12-05,false,false
1881,Pas Dom Eco,Dom i wnętrza,Bellure,473.81,238.58,2025-05-08,true,false
1896,Droga Dom Basic,Dom i wnętrza,Nortex,333.11,176.23,2025-12-26,true,false
1900,Urodzić się Dom Classic,Dom i wnętrza,Tessera,260.75,126.75,2025-12-20,true,false
1918,Mama Dom Premium,Dom i wnętrza,Kidzo,472.43,241.21,2025-09-26,true,false
1920,Przestrzeń Dom Basic,Dom i wnętrza,Kidzo,543.72,253.08,2024-12-07,true,false
1927,Hiszpański Dom Basic,Dom i wnętrza,Tessera,829.12,374.32,2026-07-04,true,false
1931,! Dom Premium,Dom i wnętrza,Klarra,700.46,329.05,2025-05-28,true,false
1934,Wola Dom Premium,Dom i wnętrza,Klarra,117.47,63.70,2025-11-11,true,false
1950,Gmina Dom Premium,Dom i wnętrza,Vantex,248.45,145.08,2025-05-04,true,false
1099,Pomagać Dom Premium,Dom i wnętrza,GripPro,96.91,35.66,2026-03-27,true,false
1100,Olej Dom Eco,Dom i wnętrza,Klarra,74.80,35.34,2025-06-23,true,false
1101,Obok Dom Basic,Dom i wnętrza,Klarra,425.67,228.98,2025-12-20,true,false
753,Kształt Dom Pro,Dom i wnętrza,UrbanLine,865.03,339.28,2025-04-25,true,false
1952,Pomieszczenie Dom Classic,Dom i wnętrza,MaxFit,691.15,323.50,2025-12-25,true,false
1954,Nieszczęście Dom Basic,Dom i wnętrza,Vesto,869.80,446.96,2025-07-08,true,false
1956,Wilk Dom Basic,Dom i wnętrza,Nordly,783.72,384.84,2026-05-04,true,false
1957,Obrót Dom Pro,Dom i wnętrza,Nortex,331.06,170.67,2025-03-12,false,false
1960,Świat Dom Pro,Dom i wnętrza,Vantex,353.79,209.31,2025-05-20,true,false
1965,Gra Dom Premium,Dom i wnętrza,Aurea,565.22,401.89,2025-04-12,true,false
1979,Poznać Dom Basic,Dom i wnętrza,Domora,234.97,76.83,2025-10-04,true,false
1985,Walka Dom Pro,Dom i wnętrza,Bellure,426.70,240.73,2026-01-28,true,false
1986,Ziemia Dom Classic,Dom i wnętrza,Vantex,269.52,173.57,2025-10-11,true,false
1990,Zespół Dom Premium,Dom i wnętrza,Nortex,623.00,228.37,2026-05-12,true,false
1180,Mapa Dom Premium,Dom i wnętrza,GripPro,69.01,36.68,2024-10-12,true,false
1188,Pomiędzy Dom Premium,Dom i wnętrza,Aurea,744.85,304.57,2025-05-11,true,false
1616,Cichy Dom Eco,Dom i wnętrza,Domora,844.97,447.17,2025-02-15,true,false
1619,Pragnąć Dom Premium,Dom i wnętrza,MaxFit,670.49,327.66,2025-03-29,true,false
1620,Zwykle Dom Eco,Dom i wnętrza,Vantex,291.12,132.83,2026-08-06,true,false
167,Chmura Dom Classic,Dom i wnętrza,Klarra,684.99,413.89,2024-12-28,true,false
186,Wysokość Dom Premium,Dom i wnętrza,UrbanLine,186.27,85.05,2024-12-31,true,false
192,Nasienie Dom Premium,Dom i wnętrza,Nortex,260.32,85.39,2025-05-28,true,false
194,Deska Dom Classic,Dom i wnętrza,Bellure,129.67,58.90,2026-05-27,true,false
197,Wysiłek Dom Basic,Dom i wnętrza,Vesto,537.90,252.36,2024-11-17,true,false
215,Żydowski Dom Eco,Dom i wnętrza,Bellure,437.16,164.41,2026-06-08,true,false
222,Granica Dom Classic,Dom i wnętrza,Kidzo,338.62,193.84,2026-05-28,true,false
225,Zawierać Dom Premium,Dom i wnętrza,Vantex,678.41,264.16,2026-05-21,true,false
231,Typowy Dom Pro,Dom i wnętrza,Tessera,157.56,66.74,2026-01-11,true,false
233,Kultura Dom Eco,Dom i wnętrza,GripPro,691.39,328.88,2026-03-09,true,false
237,Drzwi Dom Classic,Dom i wnętrza,Primo Style,654.31,390.63,2025-10-17,true,false
241,Skłonność Dom Basic,Dom i wnętrza,Bellure,159.03,81.52,2025-11-23,false,false
254,Smutek Dom Basic,Dom i wnętrza,Aurea,532.43,260.36,2025-11-03,true,false
260,Przechodzić Dom Classic,Dom i wnętrza,Kidzo,56.94,29.09,2025-07-17,true,false
265,Tradycyjny Dom Basic,Dom i wnętrza,Primo Style,587.86,279.04,2024-11-07,true,false
267,Aby Dom Pro,Dom i wnętrza,Kidzo,48.68,21.94,2025-12-20,true,false
269,Mur Dom Premium,Dom i wnętrza,Tessera,16858.46,387.43,2025-01-26,true,false
271,Statek Dom Premium,Dom i wnętrza,Primo Style,656.26,338.91,2025-05-27,true,false
273,Temu Dom Eco,Dom i wnętrza,Vantex,281.21,107.74,2026-05-28,true,false
275,Tłumaczyć Dom Eco,Dom i wnętrza,Nortex,251.74,149.06,2025-02-18,true,false
279,Późno Dom Basic,Dom i wnętrza,Primo Style,784.04,445.36,2026-03-10,false,false
281,Planeta Dom Pro,Dom i wnętrza,Klarra,259.82,169.11,2025-02-20,true,false
293,Chmura Dom Eco,Dom i wnętrza,UrbanLine,653.45,352.98,2025-08-09,true,false
300,Wcześnie Dom Eco,Dom i wnętrza,Vantex,723.69,341.56,2025-12-03,true,false
301,Światło Dom Premium,Dom i wnętrza,Aurea,262.85,98.99,2024-11-19,false,false
302,Polityczny Dom Premium,Dom i wnętrza,Lumia,826.73,479.58,2024-11-27,false,false
266,Łyżka Dom Premium,Dom i wnętrza,Aurea,650.76,322.21,2025-11-05,true,false
591,Widoczny Dom Classic,Dom i wnętrza,Nordly,719.13,368.68,2025-08-23,true,false
644,Chłopiec Dom Classic,Dom i wnętrza,Tessera,702.88,376.31,2026-07-24,true,false
620,! Elektronika Pro,Elektronika,Ecolen,899.99,513.74,2026-05-05,true,false
247,Spokój Elektronika Pro,Elektronika,GripPro,1153.56,922.85,2025-05-17,true,false
251,Strach Elektronika Eco,Elektronika,Nortex,1855.88,1011.10,2025-07-27,true,false
253,W ciągu Elektronika Eco,Elektronika,Tessera,1270.00,897.01,2025-04-21,true,false
257,Litera Elektronika Basic,Elektronika,Aurea,258.11,167.78,2025-11-08,true,false
288,Postawa Elektronika Premium,Elektronika,Vantex,478.66,363.75,2026-06-29,true,false
290,Stosować Elektronika Basic,Elektronika,MaxFit,456.39,220.95,2026-01-06,true,false
291,Opłata Elektronika Basic,Elektronika,Vesto,251.86,138.42,2025-05-13,true,false
311,Jednak Elektronika Classic,Elektronika,Domora,139.67,77.05,2024-11-24,false,false
315,Kiedyś Elektronika Premium,Elektronika,Vantex,829.94,589.87,2025-11-02,true,false
323,Nie- Elektronika Eco,Elektronika,Nortex,917.82,531.94,2025-01-25,true,false
326,Morski Elektronika Basic,Elektronika,GripPro,583.72,330.08,2026-07-10,true,false
338,Program Elektronika Premium,Elektronika,GripPro,2226.43,1538.16,2026-07-21,true,false
339,Katolicki Elektronika Eco,Elektronika,Nordly,2161.21,1487.01,2025-10-08,true,false
343,Powodować Elektronika Eco,Elektronika,Nortex,1722.98,700.12,2025-11-13,true,false
346,Dziwny Elektronika Pro,Elektronika,Bellure,2002.69,1366.59,2025-11-18,true,false
358,Nauka Elektronika Basic,Elektronika,Kidzo,1598.92,1044.67,2026-06-09,true,false
365,Jednostka Elektronika Eco,Elektronika,Kidzo,1246.18,873.88,2025-07-31,true,false
372,Ogon Elektronika Premium,Elektronika,Ecolen,1023.11,710.37,2025-02-06,true,false
377,Kult Elektronika Basic,Elektronika,Vesto,2177.13,1522.99,2026-04-22,true,false
379,Okres Elektronika Eco,Elektronika,Ecolen,370.55,273.26,2025-08-18,true,false
407,Powód Elektronika Pro,Elektronika,Primo Style,537.88,330.71,2024-09-30,true,false
413,Cierpienie Elektronika Basic,Elektronika,Nortex,2255.72,1208.37,2025-11-05,true,false
417,Czasownik Elektronika Eco,Elektronika,MaxFit,489.22,329.08,2025-08-26,true,false
446,Oraz Elektronika Classic,Elektronika,UrbanLine,1438.19,909.42,2026-01-03,true,false
447,Uśmiech Elektronika Basic,Elektronika,Klarra,2201.36,1171.27,2025-12-02,true,false
459,Stopień Elektronika Premium,Elektronika,Tessera,1538.37,1073.16,2025-12-06,true,false
461,Pałac Elektronika Pro,Elektronika,Nortex,528.66,334.28,2026-06-02,false,false
462,Płeć Elektronika Eco,Elektronika,Bellure,196.66,133.23,2026-06-03,true,false
465,Towarzystwo Elektronika Basic,Elektronika,Domora,2016.41,1040.78,2025-11-22,true,false
493,Środek Elektronika Premium,Elektronika,Primo Style,1354.75,769.39,2025-12-20,true,false
507,Dokładny Elektronika Basic,Elektronika,Aurea,1405.82,830.32,2025-07-09,true,false
509,Powolny Elektronika Eco,Elektronika,Tessera,2301.51,1536.47,2026-04-10,true,false
541,Całość Elektronika Premium,Elektronika,Lumia,289.30,163.88,2025-04-29,true,false
556,Kobiecy Elektronika Premium,Elektronika,Klarra,1666.74,1032.51,2026-02-04,true,false
562,Mgła Elektronika Eco,Elektronika,Ecolen,2037.84,1581.26,2025-11-23,true,false
579,Dziewczyna Elektronika Basic,Elektronika,Vantex,441.18,279.03,2025-01-26,true,false
582,Płakać Elektronika Eco,Elektronika,Vantex,1408.96,874.12,2026-01-18,true,false
598,Świecić Elektronika Eco,Elektronika,Nordly,1127.49,786.70,2024-11-28,true,false
602,Deska Elektronika Eco,Elektronika,Bellure,1607.63,1109.86,2026-03-26,true,false
617,Bronić Elektronika Pro,Elektronika,Domora,715.28,449.72,2026-02-03,true,false
622,Pokonać Elektronika Basic,Elektronika,Vesto,2344.22,1538.07,2024-10-07,true,false
625,Początek Elektronika Classic,Elektronika,UrbanLine,534.34,297.46,2026-07-07,true,false
627,Zimno Elektronika Eco,Elektronika,Klarra,328.53,203.73,2025-02-03,true,false
642,Świeca Elektronika Classic,Elektronika,Domora,1368.82,819.22,2025-08-20,true,false
649,Członek Elektronika Classic,Elektronika,Kidzo,1992.49,1411.41,2026-05-21,true,false
658,Hałas Elektronika Premium,Elektronika,Nordly,1420.40,897.88,2025-09-17,true,false
663,Polityk Elektronika Classic,Elektronika,Lumia,1259.82,774.93,2024-12-26,true,false
668,Temu Elektronika Premium,Elektronika,Klarra,1203.65,887.17,2026-08-06,true,false
681,Ten sam Elektronika Eco,Elektronika,Tessera,1861.77,1181.24,2026-04-30,true,false
689,Diabeł Elektronika Eco,Elektronika,Vantex,2261.09,1537.50,2025-11-07,true,false
699,Autobus Elektronika Pro,Elektronika,Bellure,2235.68,1782.65,2025-11-25,true,false
712,Kraina Elektronika Pro,Elektronika,Vantex,1305.04,795.52,2025-03-30,true,false
716,Na Elektronika Eco,Elektronika,GripPro,2481.40,1799.83,2024-11-24,true,false
717,Wzór Elektronika Premium,Elektronika,Klarra,722.09,399.72,2025-06-06,true,false
736,Sąd Elektronika Pro,Elektronika,Aurea,1142.73,655.22,2026-03-02,true,false
741,Dokonać Elektronika Basic,Elektronika,MaxFit,2229.74,1298.81,2024-09-26,true,false
751,Miód Elektronika Pro,Elektronika,Primo Style,818.22,545.56,2026-04-10,true,false
770,Kochać Elektronika Eco,Elektronika,Ecolen,1491.39,1010.17,2025-05-13,true,false
776,Uderzyć Elektronika Classic,Elektronika,Ecolen,202.02,128.42,2026-05-05,false,false
779,Szczególnie Elektronika Basic,Elektronika,Nortex,1733.92,1242.59,2024-11-12,true,false
783,Bok Elektronika Premium,Elektronika,Nortex,1707.21,1045.68,2024-09-09,true,false
806,Łączyć Elektronika Pro,Elektronika,UrbanLine,1591.42,1031.29,2024-10-16,true,false
808,Kultura Elektronika Eco,Elektronika,Bellure,1781.09,1159.63,2024-10-10,true,false
814,Królowa Elektronika Classic,Elektronika,Nortex,1599.14,1261.27,2025-12-18,true,false
817,Znajdować się Elektronika Pro,Elektronika,Vesto,2378.39,1370.24,2024-11-24,true,false
818,"40 Elektronika Premium",Elektronika,Nortex,1964.47,1422.46,2025-11-18,true,false
824,Powszechny Elektronika Basic,Elektronika,Nordly,1206.09,824.70,2026-05-12,true,false
833,O Elektronika Basic,Elektronika,Klarra,1256.52,885.25,2025-11-19,true,false
838,Budowla Elektronika Basic,Elektronika,Nordly,92.00,61.04,2025-03-21,true,false
853,Pasmo Elektronika Pro,Elektronika,Klarra,409.89,235.18,2026-07-23,true,false
